ID,ID2,GMT_DATE,StudySite,Site,Year,Stage,julian,primeRdRast,SecondRdRast,Open,Decid,Water,Pine,Mix,Shrub,dist_edge,Dist_Access,Dist_Private,total_dist,mean_dist,mean_speed,roost_dist,age,Age,Year_Status,sur,Status,Death,Death_Date,Area50,Area99,dist_core
46619,GA46619,3/27/2019,GA,CC,2019,Pre_Hunt,26,235.5812064,507.8048726,466.3645343,26.59600202,2348.066909,32.71291621,30.11381486,160.9457326,68.81041657,282.7774755,650.2321686,1635.207388,96.1886699,109.0138259,330.9815732,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,172.9519087
46619,GA46619,3/28/2019,GA,CC,2019,Pre_Hunt,27,296.1802972,550.0018648,613.7020012,30.75924952,2476.518871,51.6705623,47.04537964,187.6505015,145.9338209,298.914611,752.0591814,2903.24042,170.7788483,193.5493614,499.876417,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,213.2860219
46619,GA46619,3/29/2019,GA,CC,2019,Pre_Hunt,28,472.5653323,575.5036869,776.286061,17.4464991,2447.901468,34.17484642,34.68856632,348.4109825,113.7256775,449.2942375,635.9796487,1678.473957,98.73376216,111.8982638,478.9032144,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,116.2424367
46619,GA46619,3/30/2019,GA,CC,2019,Pre_Hunt,29,567.2661788,465.8277057,740.0673756,16.71553399,2148.699255,53.15748955,41.58916967,233.2994174,198.6651064,549.9053008,354.4482906,3704.092691,217.8878054,246.9395128,332.2506966,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,102.6179793
46619,GA46619,3/31/2019,GA,CC,2019,Pre_Hunt,30,455.5468587,514.5275709,773.0638069,9.554494521,2584.099164,55.7833786,33.85066358,281.0598575,167.2785616,457.0405549,714.8624356,3401.807039,200.1062964,226.7871359,580.1047741,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,159.1783898
46619,GA46619,4/1/2019,GA,CC,2019,Pre_Hunt,31,269.8820115,385.6448636,673.5511421,21.16006739,2906.363166,51.204755,34.54674934,333.4380614,122.1355059,265.8542719,804.9632197,2978.408541,175.2005024,198.5605694,744.838026,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,61.00124032
46619,GA46619,4/2/2019,GA,CC,2019,Pre_Hunt,32,298.1900017,512.6021779,545.9097434,13.8148714,2566.302196,55.86031521,29.9835968,183.3455869,170.4997573,305.6960936,929.0685628,5572.703587,327.8060933,371.5135725,2020.268068,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,284.26483
46619,GA46619,4/3/2019,GA,CC,2019,Pre_Hunt,33,728.5725389,578.8232919,783.5185655,24.81969721,2173.122796,63.98709331,47.72369475,180.1456685,320.7109799,683.2865892,883.7944731,4036.6648,237.4508706,269.1109867,2593.90313,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,502.6381755
46619,GA46619,4/4/2019,GA,CC,2019,Pre_Hunt,34,740.6083773,420.2860627,928.6548444,20.87369492,2059.1604,36.13889762,29.66922221,286.4236733,282.7349565,697.7612321,287.3105747,4247.431634,249.8489196,283.1621089,638.597751,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,200.0854934
46619,GA46619,4/5/2019,GA,CC,2019,Pre_Hunt,35,411.9221385,413.3421348,725.9354463,14.5458365,2537.754179,57.34639112,36.97207866,225.2595448,162.9080862,417.1142008,730.3468851,4854.024775,285.5308691,323.6016516,831.0186279,2,A,Harvested,,Live,Harvested,4/7/2019,33.72318006,644.4386089,189.2481957
46619,GA46619,4/6/2019,GA,CC,2019,Hunt,36,458.2951834,463.9503088,730.4952518,26.59600202,2557.344482,62.46800636,68.6211862,289.2179332,136.87935,440.598987,809.2740196,5818.586815,342.2698126,387.9057877,1693.469655,2,A,Harvested,,Live,Harvested,4/7/2019,30.61217378,219.0580341,261.6742764
46619,GA46619,4/7/2019,GA,CC,2019,Hunt,37,661.641268,667.6991639,483.3779739,18.70820389,1626.846368,109.1778526,64.90735855,118.5524506,375.5608124,606.3371566,1074.548442,3953.146985,564.7352835,263.5431323,NA,2,A,Harvested,,Harvested,Harvested,4/7/2019,30.61217378,219.0580341,555.9354964
47467,GA47467,3/1/2021,GA,CC,2021,Pre_Hunt,0,649.7074612,234.6980966,219.6458546,33.61934338,1005.993003,21.15888258,73.27129312,212.1476153,152.8534086,1140.391305,0,233.811503,233.811503,15.58743353,142.895376,2,A,Harvested,0,Live,Harvested,4/18/2021,14.28319102,654.7622125,227.7660752
47467,GA47467,3/2/2021,GA,CC,2021,Pre_Hunt,1,770.1587149,228.0112247,191.6479559,31.46470727,1289.779712,19.63442343,47.15258528,290.410817,179.7434257,1233.439707,0,12.18385077,12.18385077,0.812256718,253.153977,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,81.14180703
47467,GA47467,3/3/2021,GA,CC,2021,Pre_Hunt,2,836.3221322,149.1069668,209.8881437,86.0782042,1392.131585,0.072575931,63.30830252,427.5213547,289.9063067,1203.87204,0,458.6456717,458.6456717,30.57637811,203.7089053,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,64.18870424
47467,GA47467,3/4/2021,GA,CC,2021,Pre_Hunt,3,907.0435172,164.3110718,223.0123171,98.82551171,1451.803725,0,90.21524106,487.4262462,332.3241885,1209.337848,0,1587.549918,1587.549918,105.8366612,415.0324536,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,57.17813891
47467,GA47467,3/5/2021,GA,CC,2021,Pre_Hunt,4,825.1846133,109.8207877,242.5706545,96.15945254,1035.269299,20.12002552,99.01056552,300.5797471,336.8113617,876.6551364,90.9514868,1712.114158,1712.114158,114.1409439,794.6087141,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,711.8026754
47467,GA47467,3/6/2021,GA,CC,2021,Pre_Hunt,5,789.0704275,201.8457309,371.2497038,5.196100168,804.5849489,55.07604174,43.77356184,123.9313125,121.1634326,1242.521055,35.39635773,54.23010073,54.23010073,3.615340049,1302.60023,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,2209.220549
47467,GA47467,3/7/2021,GA,CC,2021,Pre_Hunt,6,676.9640042,86.29188396,462.0560112,50.75295181,825.1553236,30.01381059,18.36653328,320.2179087,545.8052637,707.6995571,254.0146172,43.65147937,43.65147937,2.910098624,323.4003069,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,3153.172927
47467,GA47467,3/8/2021,GA,CC,2021,Pre_Hunt,7,667.3892735,122.3872331,432.6368816,18.32579355,848.0717052,37.97853683,30.81875749,250.084469,489.9865573,688.8908329,284.1271142,3236.075754,3236.075754,215.7383836,1017.178891,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,3093.690721
47467,GA47467,3/9/2021,GA,CC,2021,Pre_Hunt,8,894.1323861,121.6690408,279.5294193,35.94948616,596.8809345,22.57615971,82.46040187,161.7951036,368.6758589,923.1661635,83.19628338,1519.598,1519.598,101.3065334,1430.401334,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,2007.55143
47467,GA47467,3/10/2021,GA,CC,2021,Pre_Hunt,9,1147.109046,233.2976302,359.7486096,50.93882637,1106.689652,20.28588767,62.15893833,209.6924489,370.1751553,1294.099104,55.43598083,939.9988977,939.9988977,62.66659318,798.7623546,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,699.2143398
47467,GA47467,3/11/2021,GA,CC,2021,Pre_Hunt,10,927.9512141,205.9052609,272.8817865,74.4399765,1354.351253,7.175184791,68.8233298,377.740015,444.726387,1117.916114,18.3172804,988.5650376,988.5650376,65.90433584,282.6774737,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,342.6342081
47467,GA47467,3/12/2021,GA,CC,2021,Pre_Hunt,11,717.7171585,194.6679012,255.2637756,44.733429,1035.453108,29.41638856,84.84932359,194.4587377,446.2752942,732.3078272,56.8537667,452.5139154,452.5139154,30.16759436,395.5397209,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,512.0057477
47467,GA47467,3/13/2021,GA,CC,2021,Pre_Hunt,12,1057.254912,150.4323687,183.8152327,77.48083743,1357.840086,8.374894113,85.29143003,538.5664392,293.3245158,1309.069383,0,156.6301562,156.6301562,10.44201041,408.8280291,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,88.09635737
47467,GA47467,3/14/2021,GA,CC,2021,Pre_Hunt,13,955.5427719,126.764162,169.6609853,175.8090504,1413.689725,0.175312884,168.3553957,522.3892429,291.3342718,1141.648456,0,1222.965514,1222.965514,81.53103424,277.201221,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,142.763192
47467,GA47467,3/15/2021,GA,CC,2021,Pre_Hunt,14,868.6620557,180.7804757,147.6071384,89.26107045,1018.917941,20.91082915,105.0313783,300.1621823,179.039037,1060.394324,0,1344.901194,1344.901194,89.66007962,516.9491254,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,480.3125714
47467,GA47467,3/16/2021,GA,CC,2021,Pre_Hunt,15,679.0126182,191.0994926,187.9053903,98.59761384,871.960355,10.81747245,95.153764,231.7250902,171.0780387,985.318278,0,908.6072859,908.6072859,60.57381906,736.8543976,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,472.6894294
47467,GA47467,3/17/2021,GA,CC,2021,Pre_Hunt,16,349.8401925,144.8004039,146.5309388,58.81902825,1089.397323,7.221154781,47.62000896,331.6103467,261.8968946,594.7213831,22.8058419,1896.264833,1896.264833,126.4176555,695.3651224,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,680.4942684
47467,GA47467,3/18/2021,GA,CC,2021,Pre_Hunt,17,282.0366743,190.6616756,246.0249037,21.8395633,394.733542,32.6596109,50.98245378,128.4494818,128.5145884,438.0492346,150.5896873,456.4197749,456.4197749,30.427985,962.9958786,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,888.113491
47467,GA47467,3/19/2021,GA,CC,2021,Pre_Hunt,18,607.8437491,217.8264775,221.2545896,13.65807508,722.8942554,45.42894381,35.08325031,163.707665,41.98682364,546.881361,0,451.3790942,451.3790942,30.09193961,275.1330293,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,71.6895581
47467,GA47467,3/20/2021,GA,CC,2021,Pre_Hunt,19,781.5152989,90.27621388,238.9958021,51.13519096,750.432456,10.25227179,103.3552524,177.6048055,61.80271642,762.9999781,0,1198.890129,1198.890129,79.92600862,336.5481767,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,175.4886315
47467,GA47467,3/21/2021,GA,CC,2021,Pre_Hunt,20,705.7460666,157.91272,190.3593758,38.26109567,766.7016389,24.29262785,44.43389237,202.3157012,92.71902169,732.4161535,0,1231.632557,1231.632557,82.10883712,894.2920719,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,284.2698259
47467,GA47467,3/22/2021,GA,CC,2021,Pre_Hunt,21,392.8617839,200.3758028,166.3394983,60.70576732,480.8363899,12.67498703,61.69956634,164.607054,123.3359789,687.2064331,0,1647.752453,1647.752453,109.8501636,461.8029415,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,567.5874545
47467,GA47467,3/23/2021,GA,CC,2021,Pre_Hunt,22,711.7124231,196.8464521,246.8961768,28.74165164,689.0822832,34.70716453,44.31465849,229.5865797,156.7526752,859.6176433,7.993075745,1521.354218,1521.354218,101.4236145,600.6871461,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,561.86201
47467,GA47467,3/24/2021,GA,CC,2021,Pre_Hunt,23,546.8446803,282.9134801,291.6783273,4.648663468,434.0073947,54.2579759,49.24581674,283.7053342,154.8491396,662.7115157,101.7261329,1503.450816,1503.450816,100.2300544,866.9881416,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,765.3859772
47467,GA47467,3/25/2021,GA,CC,2021,Pre_Hunt,24,558.7049558,171.3725755,194.3933558,69.3891634,418.0796968,16.79824345,79.56756465,223.1106646,147.387583,999.5131829,13.00299616,219.9005931,219.9005931,14.66003954,650.0001718,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,906.2066151
47467,GA47467,3/26/2021,GA,CC,2021,Pre_Hunt,25,468.9834813,384.9767914,364.461116,5.293967496,235.8649304,68.53636944,43.92415158,395.108531,219.7222034,630.3080998,175.7715585,338.5928873,338.5928873,22.57285915,73.66116448,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,1071.018319
47467,GA47467,3/27/2021,GA,CC,2021,Pre_Hunt,26,441.4959589,430.6539357,400.3107717,7.992842362,309.1594276,64.90426732,42.83894315,341.2638885,255.9312235,627.983844,203.4545967,355.2227783,355.2227783,23.68151855,335.9546566,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,1045.842812
47467,GA47467,3/28/2021,GA,CC,2021,Pre_Hunt,27,477.896057,415.8429617,380.5965648,6.817852159,249.6279688,46.68577107,43.85188783,236.0917215,201.5134657,455.2853155,379.7422964,33.30866288,33.30866288,2.220577525,504.8467541,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,1227.779551
47467,GA47467,3/29/2021,GA,CC,2021,Pre_Hunt,28,606.1119965,332.6557953,370.224192,19.12356061,576.6508988,39.87074505,25.28070212,280.9945381,184.7220656,691.1222351,131.7824362,758.7792297,758.7792297,50.58528198,1249.634546,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,629.111268
47467,GA47467,3/30/2021,GA,CC,2021,Pre_Hunt,29,394.6561832,348.5383761,332.0300419,5.83457087,319.7309762,44.28646288,49.06499174,143.5875133,252.4544907,428.2142774,293.5250709,517.4441731,517.4441731,34.4962782,399.3286804,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,1224.630001
47467,GA47467,3/31/2021,GA,CC,2021,Pre_Hunt,30,269.3917296,124.1685374,150.016505,12.05910293,403.3629891,37.55148156,41.39339461,46.17600825,250.0474328,244.2595255,184.9176361,639.0125326,639.0125326,42.60083551,300.1657124,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,1317.52441
47467,GA47467,4/1/2021,GA,CC,2021,Pre_Hunt,31,227.8973976,88.55285235,52.15138684,99.95803301,594.6359961,14.77000563,112.5555128,172.6013832,222.6001707,255.3187777,37.22422336,1932.824483,1932.824483,128.8549655,405.9044472,2,A,Harvested,,Live,Harvested,4/18/2021,14.28319102,654.7622125,1173.07147
47467,GA47467,4/2/2021,GA,CC,2021,Pre_Hunt,32,241.4239236,145.3395843,310.6966059,44.34773448,620.6926048,25.66954511,42.73238064,189.8905319,183.1075891,339.3086542,188.359215,152.2104454,152.2104454,10.14736302,597.3832095,2,A,Harvested,,Live,Harvested,4/18/2021,13.47144015,599.9171851,827.5908419
47467,GA47467,4/3/2021,GA,CC,2021,Hunt,33,299.6572953,152.4910105,85.33785131,22.67160421,661.3703,49.61995746,38.50607794,96.26130455,60.36567837,875.4737128,0,152.41096,152.41096,10.16073067,344.300458,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,16.88156315
47467,GA47467,4/4/2021,GA,CC,2021,Hunt,34,269.7796188,199.735214,167.7218318,35.1772925,695.3570446,48.8089139,48.99249113,144.1295311,153.7134663,840.8775386,0,86.6631111,86.6631111,5.77754074,235.4782839,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,31.10195137
47467,GA47467,4/5/2021,GA,CC,2021,Hunt,35,152.9518982,172.803324,192.4182134,12.4044534,850.4011268,65.04561291,34.79551691,80.95475066,53.28805872,952.4294767,0,1906.452405,1906.452405,127.096827,305.5873329,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,73.54992572
47467,GA47467,4/6/2021,GA,CC,2021,Hunt,36,350.0202323,185.2749187,145.9250026,28.60892076,967.7016693,73.43135141,58.40970108,163.912041,107.7351611,803.7140007,1.611161537,118.7512033,118.7512033,7.916746888,910.6814996,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,533.8063266
47467,GA47467,4/7/2021,GA,CC,2021,Hunt,37,471.8180641,357.3072412,318.1040494,10.49546833,320.0207494,40.77642903,48.36747617,196.29733,247.679334,454.7262802,315.351481,1891.124902,1891.124902,126.0749935,494.1498467,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,1964.064198
47467,GA47467,4/8/2021,GA,CC,2021,Hunt,38,336.7166995,110.1846307,134.7680467,22.26418299,626.6888241,38.82256822,51.5067708,96.05862328,266.8951886,452.7221559,108.0102404,23.5868771,23.5868771,1.572458473,455.7991767,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,1228.726407
47467,GA47467,4/9/2021,GA,CC,2021,Hunt,39,162.8486967,201.1928023,196.1221096,13.03290297,872.2459061,55.76359065,36.18164305,78.677958,63.22447561,933.9872473,0,462.8027132,462.8027132,30.85351422,312.8470569,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,100.3234915
47467,GA47467,4/10/2021,GA,CC,2021,Hunt,40,390.8183353,139.6254702,69.88442435,45.68964793,563.6293679,46.7700858,94.61269318,86.46073164,53.92431211,774.2362281,0,449.2136124,449.2136124,29.94757416,453.0235447,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,97.31001901
47467,GA47467,4/11/2021,GA,CC,2021,Hunt,41,414.8117143,33.06053051,127.473087,65.36631325,999.3252507,13.78812879,50.16435248,258.124493,144.2933333,974.4855932,0,51.76851442,51.76851442,3.451234295,705.333637,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,309.684951
47467,GA47467,4/12/2021,GA,CC,2021,Hunt,42,275.6637939,162.9874931,121.098524,16.66275222,745.523922,44.85092037,47.20447539,77.93406786,88.80482281,933.4613247,0,444.6784575,444.6784575,29.6452305,310.1806398,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,32.99116895
47467,GA47467,4/13/2021,GA,CC,2021,Hunt,43,377.3690199,123.0132364,75.00513735,31.30956373,638.4964328,43.70764222,57.03588598,83.32685743,44.58339244,852.4642159,0,742.8282655,742.8282655,49.52188436,614.1307806,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,106.7215118
47467,GA47467,4/14/2021,GA,CC,2021,Hunt,44,445.4210678,63.51552734,134.5014751,40.82868706,1048.553583,20.00325574,49.78644029,196.6210874,99.72726455,977.4111473,0,1047.594783,1047.594783,69.83965223,612.6233439,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,349.3196777
47467,GA47467,4/15/2021,GA,CC,2021,Hunt,45,700.0415826,115.0661722,107.3446196,37.8801537,1144.719174,23.34535876,62.86707538,304.7232672,125.9848776,1016.768216,0,443.1711384,443.1711384,29.54474256,716.5256331,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,517.3045592
47467,GA47467,4/16/2021,GA,CC,2021,Hunt,46,301.8387252,138.5002952,53.88035779,27.6025961,636.373771,46.93770989,41.97896111,62.67017929,37.99813275,857.1142026,0,450.0671849,450.0671849,30.004479,342.2944251,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,24.3878357
47467,GA47467,4/17/2021,GA,CC,2021,Hunt,47,742.0533168,170.5516345,110.0327335,25.36169907,931.127948,42.98292571,69.25803748,114.7501899,77.51857325,1134.178287,0,1709.290619,1709.290619,113.9527079,427.150215,2,A,Harvested,,Live,Harvested,4/18/2021,7.383308655,188.5794793,323.6751689
47467,GA47467,4/18/2021,GA,CC,2021,Hunt,48,485.3586686,191.3582735,129.9655083,16.34759232,828.8142119,57.48001911,57.33068587,100.2141904,81.47906657,1002.657005,0,NA,NA,NA,896.9995699,2,A,Harvested,,Harvested,Harvested,4/18/2021,7.383308655,188.5794793,238.2792136
61116,GA61116,3/1/2018,GA,CC,2018,Pre_Hunt,0,749.7703925,83.70944946,243.9221463,13.90165043,340.4271812,39.16190529,87.29636431,152.2072625,53.91229299,683.3198334,46.02860436,2818.048997,165.7675881,187.8699331,13.3447837,2,A,Harvested,0,Live,Harvested,4/21/2018,8.418156685,298.6850427,616.1927839
61116,GA61116,3/2/2018,GA,CC,2018,Pre_Hunt,1,647.9552133,133.7985411,207.0348304,7.058823529,299.0203193,52.22868751,66.47487865,192.7075119,73.99541363,584.9814994,120.644689,2036.412448,119.7889675,135.7608299,1325.432024,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,414.9565183
61116,GA61116,3/3/2018,GA,CC,2018,Pre_Hunt,2,616.1394959,156.4450659,227.7681638,5.294117647,331.6202675,58.73324226,77.83473879,259.4033248,104.2738628,558.86662,143.7657466,2533.740639,149.043567,168.9160426,833.5024264,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,271.1655585
61116,GA61116,3/4/2018,GA,CC,2018,Pre_Hunt,3,636.4819596,232.2348709,315.5032205,14.84861217,447.7573556,45.31168096,40.51308935,359.9758184,178.7613073,615.9151417,229.0674304,1832.525358,107.7956093,122.1683572,692.7503703,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,207.1650529
61116,GA61116,3/5/2018,GA,CC,2018,Pre_Hunt,4,956.2996544,147.7481273,345.7790303,38.36253357,527.6268203,14.40401952,98.72007258,257.5511322,39.35189517,879.3626149,36.68091483,2352.464273,138.3802513,156.8309515,232.2469545,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,538.0284019
61116,GA61116,3/6/2018,GA,CC,2018,Pre_Hunt,5,944.7352309,176.339001,312.872397,18.80621338,578.7215074,23.70702093,138.1471019,276.3057682,136.7647174,901.5785658,59.01378231,2216.670568,130.3923863,147.7780378,1014.998403,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,494.3539403
61116,GA61116,3/7/2018,GA,CC,2018,Pre_Hunt,6,692.6288925,279.1862771,277.5045534,29.36644655,463.3941336,22.33562514,70.0115168,272.0276857,198.4560363,660.781812,204.7638975,3488.021033,205.1777078,232.5347355,939.1962495,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,292.0902293
61116,GA61116,3/8/2018,GA,CC,2018,Pre_Hunt,7,808.533719,176.666983,282.3327771,26.47058824,416.4199147,29.18229002,61.45061358,281.4528862,64.97446146,740.2832819,114.7332016,1433.53159,84.32538764,95.56877266,921.7200936,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,346.9234632
61116,GA61116,3/9/2018,GA,CC,2018,Pre_Hunt,8,586.7288173,180.5945719,194.7329344,11.3192004,275.5529893,81.40797245,86.802856,271.3535291,94.79042825,527.7658196,193.9084998,1335.878322,78.58107774,89.05855478,876.6255139,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,159.9963161
61116,GA61116,3/10/2018,GA,CC,2018,Pre_Hunt,9,912.3578312,135.6149114,185.5301711,44.35754843,448.2754342,28.43492171,89.04359705,213.0522712,55.26146214,850.6107632,65.19708656,2743.479564,152.4155313,182.8986376,519.923502,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,182.0572658
61116,GA61116,3/11/2018,GA,CC,2018,Pre_Hunt,10,987.891407,142.172316,271.1988705,18.79461446,520.2400746,20.55932034,124.0060232,309.568722,89.42427843,929.3381719,45.4071997,1914.622623,119.6639139,127.6415082,233.1671965,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,411.675524
61116,GA61116,3/12/2018,GA,CC,2018,Pre_Hunt,11,792.6305847,164.7290793,297.9732289,22.94117647,426.1409068,27.00099362,67.34310464,276.8258299,68.45558642,727.6536537,117.7482093,2543.827923,149.6369366,169.5885282,397.88981,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,345.7065842
61116,GA61116,3/13/2018,GA,CC,2018,Pre_Hunt,12,824.3473402,96.30484055,282.9295735,28.3607079,378.1908637,26.89877768,110.1453207,144.826245,126.2180741,822.1544844,34.63833285,4726.794916,278.0467598,315.1196611,1969.655114,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,759.6838297
61116,GA61116,3/14/2018,GA,CC,2018,Pre_Hunt,13,1166.698428,98.74099921,416.797094,6.441673279,867.1137121,62.71135308,115.9416396,199.7934288,303.1484798,1174.726611,229.4822601,3330.194771,195.8938101,222.0129847,1690.232985,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,475.9881281
61116,GA61116,3/15/2018,GA,CC,2018,Pre_Hunt,14,820.7873101,80.12442881,223.0945605,3.529411765,573.6443194,74.32058222,141.490654,87.10506305,68.60076891,846.9231545,21.86280746,1182.728546,69.5722674,78.84856972,711.0823451,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,256.2923957
61116,GA61116,3/16/2018,GA,CC,2018,Pre_Hunt,15,685.0413598,110.6546563,229.7316634,1.764705882,504.6278731,77.63095811,148.3384274,84.29436717,127.2016288,677.4614109,86.74438994,3252.149758,191.3029269,216.8099838,1766.843291,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,173.9594366
61116,GA61116,3/17/2018,GA,CC,2018,Pre_Hunt,16,573.8234854,129.0447988,318.2265454,65.37925047,461.3834255,42.48523218,155.8944743,234.7696277,101.3489075,693.5150979,16.72260948,3582.383017,210.7284128,238.8255345,1753.609584,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,834.6457909
61116,GA61116,3/18/2018,GA,CC,2018,Pre_Hunt,17,571.2370981,276.0547871,353.7668412,3.529411765,710.8021671,52.97984538,110.4586774,206.5665831,197.7961291,530.4976076,280.024477,1889.726641,111.1603907,125.9817761,808.5602383,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,440.6292712
61116,GA61116,3/19/2018,GA,CC,2018,Pre_Hunt,18,591.0185561,216.3779376,381.1696885,10.58823529,577.9219163,88.45284855,113.9155991,105.5095919,197.7043568,604.9792076,190.5412904,2119.14142,124.6553777,141.2760947,794.3417513,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,311.8634342
61116,GA61116,3/20/2018,GA,CC,2018,Pre_Hunt,19,836.4992608,115.8416676,222.5891517,26.5383606,630.4256358,64.32678178,163.5425056,82.56009764,101.2323826,868.9043396,124.5387267,3330.748221,195.926366,222.0498814,2105.932727,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,140.2015903
61116,GA61116,3/21/2018,GA,CC,2018,Pre_Hunt,20,617.6833869,62.86157752,97.08552462,21.59306111,195.4675818,38.35507337,139.2856755,123.4582066,66.7162945,1002.164445,0,2206.766432,129.8097901,147.1177621,841.5979448,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,986.7530732
61116,GA61116,3/22/2018,GA,CC,2018,Pre_Hunt,21,555.1263391,57.47937553,156.9823918,13.18612222,155.4110673,47.08771919,110.6720034,148.6125201,77.13712913,551.8854226,28.14598485,2334.788333,137.3404902,155.6525556,1419.937641,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,729.6021924
61116,GA61116,3/23/2018,GA,CC,2018,Pre_Hunt,22,806.8912063,125.6153938,216.4173633,12.46675604,417.5184075,74.67031815,113.5511914,125.904449,108.8676381,812.7760862,33.81292593,4880.12047,287.06591,325.3413647,2888.617854,2,A,Harvested,,Live,Harvested,4/21/2018,8.418156685,298.6850427,319.7448621
